sampleID,sampleshortID,mouse_number,mouse_birthdate,sex,exposure_type,timepoint,FullCategory,sort_plate,sort_date,rt_date,library_date
230126_228,228,1d_6,4/26/2022,M,reexposed,1d,GFPPos,37,7/22/2022,12/14/2022,1/12/2023
230126_385,385,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_386,386,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_387,387,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_388,388,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_389,389,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_390,390,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_391,391,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_392,392,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_393,393,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_394,394,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_395,395,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_396,396,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_397,397,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_398,398,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_399,399,3d_3,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,ZA1,4/1/2022,6/3/2022,1/13/2023
230126_400,400,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_401,401,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_402,402,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_403,403,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_404,404,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_405,405,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_406,406,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_407,407,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_408,408,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_409,409,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_410,410,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_411,411,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_412,412,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_413,413,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_414,414,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_415,415,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_416,416,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_417,417,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
230126_418,418,3d_4,12/31/2021,M,reexposed,3d,GFPNegFOSNeg,Z78,4/1/2022,6/7/2022,1/13/2023
